id	gene_ontology_i_ds
g1446	GO:0000460; GO:0000723; GO:0000781; GO:0001756; GO:0001933; GO:0002218; GO:0002326; GO:0002328; GO:0002360; GO:0003690; GO:0003723; GO:0004672; GO:0004674; GO:0004677; GO:0004712; GO:0005524; GO:0005634; GO:0005654; GO:0005667; GO:0005730; GO:0005829; GO:0005958; GO:0006302; GO:0006303; GO:0006464; GO:0006468; GO:0006974; GO:0007420; GO:0007507; GO:0008630; GO:0010332; GO:0016020; GO:0016233; GO:0018105; GO:0018107; GO:0019899; GO:0019904; GO:0031571; GO:0031648; GO:0032040; GO:0032869; GO:0032991; GO:0032993; GO:0033077; GO:0033152; GO:0033153; GO:0034462; GO:0034511; GO:0035234; GO:0042752; GO:0043065; GO:0043066; GO:0045087; GO:0045621; GO:0045648; GO:0045727; GO:0045944; GO:0048511; GO:0048660; GO:0050678; GO:0061629; GO:0070418; GO:0070419; GO:0097681; GO:0106310; GO:1902036; GO:1905221; GO:2001034
g6368	GO:0004777; GO:0005739; GO:0006105; GO:0007417; GO:0009450; GO:0042802
g5112	GO:0003964; GO:0046872
g8	GO:0008643; GO:0015760; GO:0030176; GO:0035435; GO:0061513
g7853	GO:0005737; GO:0006579; GO:0008270; GO:0009086; GO:0032259; GO:0047150
g6369	GO:0004777; GO:0005739; GO:0005759; GO:0006105; GO:0006536; GO:0007417; GO:0009450; GO:0009791; GO:0042135; GO:0042802
g1879	GO:0001533; GO:0004197; GO:0005634; GO:0005654; GO:0005737; GO:0005739; GO:0005829; GO:0008544; GO:0031424; GO:0045095; GO:0070268; GO:0097200
g274	GO:0005829; GO:0005844; GO:0006417; GO:0019887; GO:0019901; GO:0033674; GO:0034198; GO:0036003; GO:0043022; GO:1990253
g6349	GO:0003964
g4012	GO:0003964; GO:0046872
g8149	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g4768	GO:0005096; GO:0005737; GO:0005794; GO:0005829; GO:0030659; GO:0031267; GO:0045944; GO:0090630
g6562	GO:0003964; GO:0006313
g893	GO:0005739; GO:0005777; GO:0016491
g6179	GO:0004175; GO:0004222; GO:0005886; GO:0008270; GO:0016021
g7174	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g4470	GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412
g2392	GO:0005634; GO:0005737; GO:0005856; GO:0005886; GO:0008013; GO:0008283; GO:0010977; GO:0030036; GO:0030177; GO:0030336; GO:0030837; GO:0032587; GO:0035023; GO:0035024; GO:0046627; GO:0090263; GO:0090303; GO:0090521; GO:1900025; GO:1900028; GO:2000114; GO:2000393
g2526	GO:0003964; GO:0006313
g6178	GO:0004222; GO:0005886; GO:0016021; GO:0016485; GO:0046872
g8067	GO:0003964
g1607	GO:0003964; GO:0006313
g5827	GO:0003964; GO:0006313
g6752	GO:0003964
g173	GO:0003964
g6660	GO:0005524; GO:0005739; GO:0030956; GO:0032543; GO:0050567; GO:0070681
g7177	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g4423	GO:0005319; GO:0005576; GO:0008289; GO:0016055
g433	GO:0003964; GO:0006313
g7388	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
g8058	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g561	GO:0003964
g8465	GO:0002020; GO:0005365; GO:0005366; GO:0005737; GO:0005886; GO:0005887; GO:0015798; GO:0016020; GO:0030426; GO:0031090; GO:0042995; GO:0043231; GO:0044297; GO:0051117; GO:0071944; GO:0097450; GO:0150104; GO:1902004
g3700	GO:0002250; GO:0002827; GO:0003924; GO:0005524; GO:0005737; GO:0006954; GO:0016887; GO:0019897; GO:0032730; GO:0032755; GO:0032757; GO:0045087; GO:0050729; GO:0050829; GO:0050832; GO:1900426; GO:2000318
g6899	GO:0003964; GO:0006313
g7710	GO:0005524
g8688	GO:0003964
g8203	GO:0003964
g5776	GO:0003964; GO:0046872
g4650	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3300	GO:0004565; GO:0005764; GO:0005773; GO:0005975
g2130	GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
g5573	GO:0001843; GO:0004489; GO:0005829; GO:0006555; GO:0009086; GO:0031060; GO:0035999; GO:0044877; GO:0045202; GO:0046653; GO:0050660; GO:0050661; GO:0050667; GO:0070828; GO:0071949; GO:0072341; GO:0106312; GO:0106313
g6181	GO:0004175; GO:0004222; GO:0005886; GO:0008270; GO:0016021
g8697	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7992	GO:0003964; GO:0006313
g8461	GO:0005366; GO:0005783; GO:0016021; GO:1904679
g5491	GO:0003964; GO:0006313
g8148	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g7207	GO:0003964; GO:0006313
g1098	GO:0003964
g5282	GO:0005634; GO:0005654; GO:0005886; GO:0034451; GO:1904691; GO:1990841
g9112	GO:0004161; GO:0004311; GO:0004337; GO:0005737; GO:0033384; GO:0045337; GO:0046872
g5570	GO:0001843; GO:0004489; GO:0005829; GO:0006555; GO:0009086; GO:0031060; GO:0035999; GO:0044877; GO:0045202; GO:0046653; GO:0050660; GO:0050661; GO:0050667; GO:0070828; GO:0071949; GO:0072341; GO:0106312; GO:0106313
g992	GO:0005509; GO:0005516; GO:0005886; GO:0030036; GO:0030054; GO:0030864; GO:0042995; GO:0043034; GO:0051015; GO:0051693
g6829	GO:0001554; GO:0001666; GO:0001782; GO:0002020; GO:0004190; GO:0004197; GO:0004861; GO:0005123; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006508; GO:0006915; GO:0006974; GO:0007413; GO:0007507; GO:0007605; GO:0007611; GO:0008233; GO:0008303; GO:0008627; GO:0009410; GO:0009411; GO:0009749; GO:0010165; GO:0016005; GO:0016241; GO:0016485; GO:0021766; GO:0030182; GO:0030216; GO:0030218; GO:0030220; GO:0030889; GO:0031264; GO:0031647; GO:0032025; GO:0032355; GO:0032496; GO:0034349; GO:0034612; GO:0035094; GO:0042060; GO:0042542; GO:0043025; GO:0043029; GO:0043065; GO:0043066; GO:0043200; GO:0043525; GO:0044877; GO:0045121; GO:0045165; GO:0046007; GO:0046677; GO:0048011; GO:0051146; GO:0051384; GO:0051402; GO:0061713; GO:0071887; GO:0072734; GO:0097153; GO:0097190; GO:0097193; GO:0097194; GO:0097199; GO:0097200; GO:1902004; GO:1902512
g835	GO:0001666; GO:0005739; GO:0006120; GO:0007005; GO:0009408; GO:0010257; GO:0032981; GO:0042594; GO:0051082; GO:0055093; GO:1990204
g3376	GO:0003964
g7567	GO:0005200; GO:0005516; GO:0005546; GO:0005886; GO:0007026; GO:0007274; GO:0007399; GO:0007409; GO:0007411; GO:0008017; GO:0008091; GO:0016199; GO:0016328; GO:0030036; GO:0030054; GO:0030424; GO:0030506; GO:0030864; GO:0031594; GO:0042062; GO:0042995; GO:0045169; GO:0045170; GO:0048666; GO:0048790; GO:0050807; GO:0051015; GO:0051693; GO:0072499; GO:1903729
g1466	GO:0003964; GO:0006313
g2548	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6658	GO:0005524; GO:0005739; GO:0017171; GO:0030956; GO:0032543; GO:0050567; GO:0070681
g2394	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8767	GO:0003964; GO:0006310; GO:0009036; GO:0032197; GO:0032199; GO:0046872; GO:0090305
g5280	GO:0005634; GO:0005654; GO:0005886; GO:0034451; GO:1904691; GO:1990841
g5641	GO:0003964
g4517	GO:0005789; GO:0006805; GO:0006979; GO:0012505; GO:0016020; GO:0016021; GO:0020037; GO:0043231; GO:0046872
g6873	GO:0003964
g5691	GO:0003964; GO:0006313
g1610	GO:0003755; GO:0005528; GO:0005783; GO:0016020; GO:0061077
g7542	GO:0003964; GO:0006313
g1100	GO:0001676; GO:0005324; GO:0005524; GO:0005778; GO:0005779; GO:0006635; GO:0007031; GO:0015607; GO:0015910; GO:0042626; GO:0042760
g8057	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2595	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5515	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1404	GO:0003964; GO:0003968; GO:0005739
g4929	GO:0003964
g5643	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004533; GO:0005198; GO:0006310; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0020002; GO:0030430; GO:0039657; GO:0042025; GO:0044826; GO:0046718; GO:0075713; GO:0075732
g4609	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1955	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0006310; GO:0008270; GO:0015074; GO:0016020; GO:0019013; GO:0019068; GO:0020002; GO:0039660; GO:0044185; GO:0044826; GO:0046718; GO:0072494; GO:0075713
g4405	GO:0005737; GO:0005829; GO:0006749; GO:0009235; GO:0016491; GO:0016740; GO:0031419; GO:0032451; GO:0033787; GO:0043295; GO:0070988; GO:0071949
g13	GO:0003964; GO:0004190; GO:0004519; GO:0046872
g8855	GO:0003677; GO:0005634; GO:0046872
g7202	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g7203	GO:0003964; GO:0006313
g3663	GO:0003964; GO:0006313
g1604	GO:0000976; GO:0003682; GO:0005669; GO:0006367
g2880	GO:0000375; GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005689; GO:0006397; GO:0008380; GO:0048026; GO:0071005; GO:1990935
g2008	GO:0003964; GO:0006313
g4718	GO:0003964; GO:0006313
g8169	GO:0016180; GO:0032039
g5372	GO:0003964
g1793	GO:0000122; GO:0000785; GO:0000978; GO:0000981; GO:0001046; GO:0001228; GO:0003700; GO:0005634; GO:0006357; GO:0007267; GO:0007623; GO:0008285; GO:0009267; GO:0030282; GO:0035019; GO:0042752; GO:0045672; GO:0045892; GO:0045944; GO:0046872; GO:1990837
g2745	GO:0004175; GO:0004197; GO:0005518; GO:0005615; GO:0005764; GO:0006590; GO:0009897; GO:0010466; GO:0016324; GO:0030574; GO:0030855; GO:0042470; GO:0043394; GO:0046697; GO:0046718; GO:0048471; GO:0051603; GO:0097067; GO:1904090
g1673	GO:0005096; GO:0005543; GO:0006887; GO:0007165; GO:0014069; GO:0030425; GO:0031256; GO:0031267; GO:0032956; GO:0035020; GO:0035021; GO:0043087; GO:0043197; GO:0048786; GO:0051490; GO:0055037; GO:0061001; GO:0098886; GO:0098887; GO:0098978; GO:0099010; GO:0099152
g272	GO:0003723; GO:0005737; GO:0005829; GO:0005840; GO:0005844; GO:0006417; GO:0008135; GO:0016020; GO:0019887; GO:0019901; GO:0033674; GO:0034198; GO:0036003; GO:0043022; GO:0045296; GO:1990253
g1909	GO:0004843; GO:0005789; GO:0005829; GO:0016021; GO:0016579; GO:0030433; GO:0031625; GO:0031647; GO:0034976; GO:0046872; GO:0048642; GO:0050821; GO:0051879; GO:0071108; GO:0090068; GO:1900037; GO:1901799; GO:1904292; GO:1990380
g6104	GO:0003964; GO:0006313
g44	GO:0000028; GO:0000462; GO:0003723; GO:0005654; GO:0032040; GO:0034388
g7044	GO:0004070; GO:0004088; GO:0004151; GO:0005524; GO:0005634; GO:0005737; GO:0006207; GO:0006541; GO:0008270; GO:0016597; GO:0044205
g8911	GO:0000785; GO:0005634; GO:0005654; GO:0006338; GO:0006357; GO:0008284; GO:0016514; GO:0045596; GO:0070577; GO:0140288; GO:1902459
g276	GO:0005829; GO:0005844; GO:0006417; GO:0019887; GO:0019901; GO:0033674; GO:0034198; GO:0036003; GO:0043022; GO:1990253
g837	GO:0003964; GO:0006313
g2077	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2775	GO:0003344; GO:0005178; GO:0005886; GO:0005887; GO:0005925; GO:0005927; GO:0006930; GO:0007015; GO:0007157; GO:0007160; GO:0007229; GO:0007298; GO:0007377; GO:0007391; GO:0007411; GO:0007417; GO:0007419; GO:0007431; GO:0007476; GO:0007494; GO:0007508; GO:0007517; GO:0007601; GO:0007608; GO:0007629; GO:0008305; GO:0008340; GO:0008360; GO:0009925; GO:0016203; GO:0016324; GO:0016328; GO:0016339; GO:0016340; GO:0016477; GO:0021551; GO:0030336; GO:0030425; GO:0030718; GO:0031252; GO:0031589; GO:0033627; GO:0034446; GO:0035001; GO:0035099; GO:0035160; GO:0042734; GO:0043034; GO:0045211; GO:0045214; GO:0046982; GO:0048803; GO:0051492; GO:0090129
g7530	GO:0003964
g3780	GO:0003964; GO:0006313
g6845	GO:0005737; GO:0005813; GO:0005814; GO:0007098; GO:0022027; GO:1903724
g8561	GO:0005634; GO:0006260; GO:0007049; GO:0010468; GO:0016581; GO:0031497; GO:0033186; GO:0035098; GO:0042393
g443	GO:0000776; GO:0000785; GO:0003682; GO:0003713; GO:0005200; GO:0005634; GO:0006325; GO:0006338; GO:0006357; GO:0007399; GO:0008284; GO:0016358; GO:0016363; GO:0016514; GO:0016586; GO:0021510; GO:0030071; GO:0035060; GO:0035267; GO:0042551; GO:0043967; GO:0045582; GO:0045596; GO:0045597; GO:0045663; GO:0070316; GO:0071565; GO:0140092; GO:0140288; GO:1902459; GO:2000045; GO:2000781; GO:2000819
g2480	GO:0003964; GO:0006313
g4048	GO:0005737; GO:0008022; GO:0016925; GO:0019948; GO:0031510; GO:0032446; GO:0060216; GO:0061484
g2482	GO:0000175; GO:0003723; GO:0004535; GO:0005654; GO:0005730; GO:0005737; GO:0015030; GO:0016604; GO:0016607; GO:0017069; GO:0034472; GO:0046872; GO:0090503
g7867	GO:0003964; GO:0006313
g5275	GO:0006325; GO:0044665; GO:0044666; GO:0048188; GO:0051568
g6526	GO:0005737; GO:0005794; GO:0007030; GO:0016020; GO:0019899; GO:0060348
g9202	GO:0000502; GO:0005524; GO:0005634; GO:0005737; GO:0006511; GO:0016887; GO:0022624; GO:0036402
g6012	GO:0001772; GO:0005739; GO:0005743; GO:0005758; GO:0006851; GO:0006874; GO:0007005; GO:0008180; GO:0010876; GO:0010918; GO:0015629; GO:0019897; GO:0032743; GO:0034982; GO:0035710; GO:0042101; GO:0042776; GO:0045121; GO:0050852; GO:0051020; GO:0051259; GO:0090297; GO:1900210; GO:1901612; GO:1990046
g5028	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g4335	GO:0046872
g7745	GO:0005789; GO:0016021; GO:0051604
g6448	GO:0005848; GO:0031124
g9063	GO:0003964; GO:0006313
g7307	GO:0000146; GO:0000281; GO:0005516; GO:0005524; GO:0005826; GO:0005829; GO:0005929; GO:0005938; GO:0006936; GO:0007298; GO:0007391; GO:0007395; GO:0007435; GO:0007443; GO:0007455; GO:0007496; GO:0007605; GO:0008258; GO:0016460; GO:0030018; GO:0030239; GO:0031036; GO:0031252; GO:0032027; GO:0032154; GO:0032507; GO:0035017; GO:0035159; GO:0035277; GO:0035317; GO:0042060; GO:0042802; GO:0044291; GO:0045180; GO:0045214; GO:0046663; GO:0046664; GO:0051015; GO:0060289; GO:0060571; GO:0061640; GO:0070986; GO:0071260; GO:0090175; GO:0106037; GO:1901739; GO:1903688
g805	GO:0003712; GO:0006357; GO:0016592; GO:0070847
g3911	GO:0000139; GO:0004438; GO:0005783; GO:0005789; GO:0005794; GO:0016021; GO:0016791; GO:0043812; GO:0046856; GO:0140268
g438	GO:0003964
g4148	GO:0003964; GO:0046872
g49	GO:0003964
g2079	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g3011	GO:0000738; GO:0000956; GO:0003723; GO:0004534; GO:0005634; GO:0006353; GO:0006397; GO:0008409; GO:0046872
g4658	GO:0000118; GO:0000122; GO:0000976; GO:0001835; GO:0002021; GO:0003714; GO:0005634; GO:0005654; GO:0006325; GO:0006357; GO:0008013; GO:0016042; GO:0016575; GO:0017053; GO:0035264; GO:0042393; GO:0043161; GO:0045893; GO:0045944; GO:0047485; GO:0050872; GO:0060613; GO:0072686; GO:0090207; GO:0090263
g8035	GO:0001525; GO:0001933; GO:0004830; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0006412; GO:0006436; GO:0006469; GO:0008285; GO:0010628; GO:0010835; GO:0019210; GO:0019901; GO:0019904; GO:0031334; GO:0032991; GO:0042803; GO:0045765; GO:0070062
g8022	GO:0003677; GO:0005634; GO:0005654; GO:0006271; GO:0016035; GO:0042575; GO:0043625; GO:1990506
g8050	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005737; GO:0006428
g1436	GO:0003677; GO:0003678; GO:0005524; GO:0005634; GO:0006260; GO:0006281; GO:0006310; GO:0010569; GO:0016887; GO:0032508; GO:0045910; GO:0046872; GO:0051539; GO:0070182; GO:0090657; GO:1904430
g113	GO:0004672; GO:0004674; GO:0004714; GO:0005524; GO:0005886; GO:0009536; GO:0010038; GO:0016021; GO:0046777
g5084	GO:0003924; GO:0005200; GO:0005525; GO:0005737; GO:0005874; GO:0007017
g2682	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5736	GO:0003964; GO:0006313
g8342	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
g4337	GO:0003964
g6616	GO:0000122; GO:0002903; GO:0003714; GO:0005654; GO:0005694; GO:0005730; GO:0005829; GO:0006915; GO:0030690; GO:0030691; GO:0031491; GO:0031497; GO:0034644; GO:0035067; GO:0042273; GO:0042393; GO:0140297; GO:2001243
g6938	GO:0003676; GO:0003964; GO:0004519; GO:0005634; GO:0006313; GO:0008233; GO:0015074
g8869	GO:0000124; GO:0003712; GO:0005634; GO:0006281; GO:0006325; GO:0006355; GO:0016573; GO:0035267; GO:0035675
g2648	GO:0005634; GO:0005737; GO:0006417; GO:0030014; GO:0031047
g7301	GO:0001725; GO:0003774; GO:0003779; GO:0005516; GO:0005524; GO:0005859; GO:0005903; GO:0006939; GO:0008307; GO:0016459; GO:0030016; GO:0030485; GO:0032982; GO:0042470; GO:0048251; GO:0055013
g2132	GO:0001672; GO:0003682; GO:0005634; GO:0005703; GO:0005730; GO:0005829; GO:0006260; GO:0006281; GO:0006368; GO:0031491; GO:0032968; GO:0034724; GO:0035101; GO:0046982; GO:0047485
g901	GO:0000978; GO:0000981; GO:0005634; GO:0006355; GO:0046872
g1425	GO:0000723; GO:0000732; GO:0000781; GO:0003677; GO:0003678; GO:0004386; GO:0005524; GO:0005634; GO:0006281; GO:0010569; GO:0016887; GO:0031297; GO:0032206; GO:0032508; GO:0043247; GO:0045910; GO:0046872; GO:0051539; GO:0061820; GO:0070182; GO:0090657; GO:1902990; GO:1904355; GO:1904358; GO:1904430; GO:1904506; GO:1904535
g447	GO:0003677; GO:0046872
g852	GO:0003964
g8791	GO:0003964
g8238	GO:0003677; GO:0005634
g5029	GO:0000077; GO:0000209; GO:0000244; GO:0000245; GO:0000398; GO:0000974; GO:0004842; GO:0005634; GO:0005662; GO:0005681; GO:0005737; GO:0005811; GO:0005819; GO:0006303; GO:0008610; GO:0010498; GO:0016607; GO:0034450; GO:0034613; GO:0035861; GO:0042802; GO:0045666; GO:0048026; GO:0048711; GO:0061630; GO:0070534; GO:0071006; GO:0071007; GO:0071013
g7757	GO:0003964; GO:0006313
g4710	GO:0003964; GO:0046872
g48	GO:0000028; GO:0000462; GO:0032040; GO:0034388
g4651	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5652	GO:0003925; GO:0005525; GO:0005886; GO:0007165
g6607	GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004519; GO:0006310; GO:0015074; GO:0046872
g1289	GO:0000398; GO:0005634; GO:0005684; GO:0070274; GO:0071005
g2128	GO:0001672; GO:0003682; GO:0005634; GO:0005703; GO:0005730; GO:0005829; GO:0006260; GO:0006281; GO:0006368; GO:0031491; GO:0032968; GO:0034724; GO:0035101; GO:0046982; GO:0047485
g6790	GO:0000398; GO:0003723; GO:0005634; GO:0005654; GO:0005681; GO:0005684; GO:0005686; GO:0006397; GO:0008270; GO:0016607; GO:0071005; GO:0071013; GO:1903241
g6652	GO:0003677; GO:0003887; GO:0003964; GO:0004523; GO:0006260; GO:0046872
g2295	GO:0000322; GO:0001726; GO:0002244; GO:0005085; GO:0005737; GO:0005813; GO:0005829; GO:0005886; GO:0005925; GO:0005938; GO:0007030; GO:0007264; GO:0019901; GO:0030027; GO:0030032; GO:0030426; GO:0032092; GO:0032991; GO:0043005; GO:0043015; GO:0043025; GO:0043065; GO:0043547; GO:0043615; GO:0060124; GO:0097431; GO:0098794; GO:0098974; GO:0098982; GO:0099140; GO:1904424; GO:1905833
g7605	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g5215	GO:0003964; GO:0006313
g4842	GO:0003964
g1451	GO:0003964
g6915	GO:0003723; GO:0005730
g8703	GO:0000972; GO:0005635; GO:0005643; GO:0005737; GO:0006405; GO:0006406; GO:0006606; GO:0006913; GO:0006998; GO:0017056; GO:0031965; GO:0036228; GO:0044611; GO:0086014
g7429	GO:0003964
g2789	GO:0001701; GO:0005789; GO:0016021
g2681	GO:0005737; GO:0007616; GO:0016199; GO:0017148; GO:0030175; GO:0030424; GO:0030707; GO:0031369; GO:0043022; GO:0043024; GO:0043025; GO:0044295; GO:0048149; GO:0048477; GO:0051491
g6875	GO:0003723; GO:0005730
g7608	GO:0005737; GO:0005856; GO:0005886; GO:0005938; GO:0007274; GO:0007474; GO:0007517; GO:0008270; GO:0008307; GO:0008586; GO:0016010; GO:0030010; GO:0030018; GO:0030036; GO:0030054; GO:0030864; GO:0031594; GO:0042383; GO:0042995; GO:0045202; GO:0046716; GO:0046928; GO:0048172; GO:0048790; GO:0050699; GO:0051015; GO:0055001
g1541	GO:0000139; GO:0001701; GO:0005543; GO:0005737; GO:0005789; GO:0005794; GO:0006890; GO:0008525; GO:0008526; GO:0015914; GO:0031210; GO:0035091; GO:0120019; GO:0140338
g5874	GO:0003677; GO:0003887; GO:0003964; GO:0004523; GO:0006260; GO:0046872
g2699	GO:0003964; GO:0006313
g5580	GO:0000776; GO:0005198; GO:0005765; GO:0006999; GO:0007080; GO:0015031; GO:0031080; GO:0051028; GO:0051301; GO:0051315; GO:1904263
g1788	GO:0000281; GO:0005930; GO:0007052; GO:0010975; GO:0039010; GO:0043014; GO:0060285; GO:0072686; GO:1903251
g3155	GO:0003964; GO:0006313
g6976	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g107	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g8815	GO:0009953; GO:0016021; GO:0038024; GO:0061355
g6016	GO:0003964; GO:0046872
g7472	GO:0003988; GO:0005739; GO:0005741; GO:0005743; GO:0005783; GO:0006635; GO:0050633
g1982	GO:0000724; GO:0003676; GO:0003697; GO:0003723; GO:0004540; GO:0005525; GO:0005634; GO:0005654; GO:0005886; GO:0006203; GO:0006974; GO:0008270; GO:0008832; GO:0009264; GO:0016446; GO:0016793; GO:0032567; GO:0035861; GO:0042802; GO:0045087; GO:0045088; GO:0046061; GO:0051289; GO:0051607; GO:0060339; GO:0097197; GO:0106375; GO:0110025
g6800	GO:0003676; GO:0003877; GO:0004824; GO:0005524; GO:0005576; GO:0005634; GO:0005829; GO:0005886; GO:0006430; GO:0015966; GO:0017101
g5848	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g6338	GO:0003723; GO:0005524; GO:0005634; GO:0005654; GO:0005697; GO:0005730; GO:0006364; GO:0016020; GO:0016887; GO:0032092; GO:0042254; GO:0042273; GO:0051973; GO:1904749; GO:1990275
g3395	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g2406	GO:0010008; GO:0015031; GO:0016020; GO:0016021
g1444	GO:0000723; GO:0000724; GO:0004674; GO:0004677; GO:0004712; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0006302; GO:0006303; GO:0008630; GO:0031571; GO:0033152; GO:0042254; GO:0070419; GO:0106310
g2950	GO:0004712; GO:0004713; GO:0004715; GO:0005102; GO:0005524; GO:0005737; GO:0005829; GO:0005886; GO:0006468; GO:0007169; GO:0007391; GO:0007395; GO:0007411; GO:0007424; GO:0007435; GO:0007476; GO:0016477; GO:0018108; GO:0030154; GO:0031234; GO:0034332; GO:0036335; GO:0042059; GO:0042742; GO:0043277; GO:0045087; GO:0045742; GO:0045874; GO:0045886; GO:0046529; GO:0048167; GO:0048749; GO:0051017; GO:0070374; GO:0071588; GO:0090136; GO:0106016
g284	GO:0003723; GO:0005737; GO:0005829; GO:0005840; GO:0005844; GO:0006417; GO:0008135; GO:0016020; GO:0019887; GO:0019901; GO:0033674; GO:0034198; GO:0036003; GO:0043022; GO:0045296; GO:1990253
g6809	GO:0003964; GO:0006313
g6037	GO:0005743; GO:0005758; GO:0005856; GO:0006851; GO:0006874; GO:0007005; GO:0010876; GO:0010918; GO:0019897; GO:0032743; GO:0034982; GO:0035710; GO:0042776; GO:0045121; GO:0050852; GO:0051259; GO:0090297; GO:1900210; GO:1901612; GO:1990046
g9083	GO:0003676; GO:0003964; GO:0004190; GO:0004519; GO:0015074
g5810	GO:0005829; GO:0007034; GO:0007049; GO:0015031; GO:0031902; GO:0051301
g7618	GO:0003964; GO:0006313
g8049	GO:0000049; GO:0002161; GO:0004822; GO:0005524; GO:0005654; GO:0005737; GO:0005829; GO:0006428; GO:0017101; GO:0051020
g2672	GO:0000166; GO:0003735; GO:0005739; GO:0005762; GO:0006417; GO:0031047; GO:0032543
g4313	GO:0003964; GO:0004519; GO:0006310; GO:0046872
g1907	GO:0003964; GO:0006313
g2909	GO:0005737; GO:0005815; GO:0008017; GO:0008022; GO:0008104; GO:0015630; GO:0019901; GO:0030496; GO:0031110; GO:0031113; GO:0035371; GO:0042802; GO:0045737; GO:0045860; GO:0045893; GO:0048471; GO:0051010; GO:0051225; GO:0051233; GO:0051301; GO:1903033; GO:1904825; GO:1905721
